Giong_Lua,Mat_Do_Sa,Nhiet_Do,Do_Am,Mau_La,Tinh_Trang_Benh,Phuong_Phap
OMCS2000,high,high,high,5,2,3
OMCS2000,high,high,high,5,3,4
OMCS2000,high,high,high,5,4,5
OMCS2000,high,high,high,5,5,6
OM2517,high,low,high,4,0,0
OM2517,high,low,high,4,1,23
OM2517,high,low,high,4,2,24
OM2517,high,low,high,4,3,25
OM2517,high,low,high,4,4,26
OM2517,high,low,high,4,5,27
JASMIN85,high,low,high,3,0,0
JASMIN85,high,low,high,3,1,12
JASMIN85,high,low,high,3,2,13
JASMIN85,high,low,high,3,3,14
JASMIN85,high,low,high,3,4,15
JASMIN85,high,low,high,3,5,16
JASMIN85,high,low,high,3,0,0
JASMIN85,high,low,high,3,1,12
JASMIN85,high,low,high,3,2,13
JASMIN85,high,low,high,3,3,14
JASMIN85,high,low,high,3,4,15
JASMIN85,high,low,high,3,5,16
JASMIN85,high,low,high,3,0,0
JASMIN85,high,low,high,3,1,12
JASMIN85,high,low,high,3,2,13
JASMIN85,high,low,high,3,3,14
JASMIN85,high,low,high,3,4,15
JASMIN85,high,low,high,3,5,16
VD20,high,high,high,4,0,0
VD20,high,high,high,4,1,12
VD20,high,high,high,4,2,13
VD20,high,high,high,4,3,14
VD20,high,high,high,4,4,15
VD20,high,high,high,4,5,16
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
OM1490,high,high,high,4,0,0
OM1490,high,high,high,4,1,12
OM1490,high,high,high,4,2,13
OM1490,high,high,high,4,3,14
OM1490,high,high,high,4,4,15
OM1490,high,high,high,4,5,16
OM2717,high,low,high,4,0,0
OM2717,high,low,high,4,1,12
OM2717,high,low,high,4,2,13
OM2717,high,low,high,4,3,14
OM2717,high,low,high,4,4,15
OM2717,high,low,high,4,5,16
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,1
JASMIN85,high,high,high,4,2,3
JASMIN85,high,high,high,4,3,4
JASMIN85,high,high,high,4,4,5
JASMIN85,high,high,high,4,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,low,low,4,0,0
JASMIN85,high,low,low,4,1,12
JASMIN85,high,low,low,4,2,13
JASMIN85,high,low,low,4,3,14
JASMIN85,high,low,low,4,4,15
JASMIN85,high,low,low,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,5,0,0
JASMIN85,high,high,high,5,1,1
JASMIN85,high,high,high,5,2,3
JASMIN85,high,high,high,5,3,4
JASMIN85,high,high,high,5,4,5
JASMIN85,high,high,high,5,5,6
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,low,high,5,0,0
JASMIN85,high,low,high,5,1,2
JASMIN85,high,low,high,5,2,3
JASMIN85,high,low,high,5,3,4
JASMIN85,high,low,high,5,4,5
JASMIN85,high,low,high,5,5,6
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,low,high,3,0,0
JASMIN85,high,low,high,3,1,12
JASMIN85,high,low,high,3,2,13
JASMIN85,high,low,high,3,3,14
JASMIN85,high,low,high,3,4,15
JASMIN85,high,low,high,3,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
OM3536,high,high,low,4,0,0
OM3536,high,high,low,4,1,23
OM3536,high,high,low,4,2,24
OM3536,high,high,low,4,3,25
OM3536,high,high,low,4,4,26
OM3536,high,high,low,4,5,27
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
IR50404,high,high,high,3,0,0
IR50404,high,high,high,3,1,12
IR50404,high,high,high,3,2,13
IR50404,high,high,high,3,3,14
IR50404,high,high,high,3,4,15
IR50404,high,high,high,3,5,16
OM1490,high,high,high,3,0,0
OM1490,high,high,high,3,1,12
OM1490,high,high,high,3,2,13
OM1490,high,high,high,3,3,14
OM1490,high,high,high,3,4,15
OM1490,high,high,high,3,5,16
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
OM2517,high,low,high,4,0,0
OM2517,high,low,high,4,1,23
OM2517,high,low,high,4,2,24
OM2517,high,low,high,4,3,25
OM2517,high,low,high,4,4,26
OM2517,high,low,high,4,5,27
IR50404,high,low,high,3,0,0
IR50404,high,low,high,3,1,12
IR50404,high,low,high,3,2,13
IR50404,high,low,high,3,3,14
IR50404,high,low,high,3,4,15
IR50404,high,low,high,3,5,16
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
IR64,high,low,low,4,0,0
IR64,high,low,low,4,1,23
IR64,high,low,low,4,2,24
IR64,high,low,low,4,3,25
IR64,high,low,low,4,4,26
IR64,high,low,low,4,5,27
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
OM1490,high,high,high,4,0,0
OM1490,high,high,high,4,1,12
OM1490,high,high,high,4,2,13
OM1490,high,high,high,4,3,14
OM1490,high,high,high,4,4,15
OM1490,high,high,high,4,5,16
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
IR64,high,high,high,4,0,0
IR64,high,high,high,4,1,23
IR64,high,high,high,4,2,24
IR64,high,high,high,4,3,25
IR64,high,high,high,4,4,26
IR64,high,high,high,4,5,27
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
IR62032,high,high,high,4,0,0
IR62032,high,high,high,4,1,23
IR62032,high,high,high,4,2,24
IR62032,high,high,high,4,3,25
IR62032,high,high,high,4,4,26
IR62032,high,high,high,4,5,27
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
VND95-20,high,high,high,4,0,0
VND95-20,high,high,high,4,1,23
VND95-20,high,high,high,4,2,24
VND95-20,high,high,high,4,3,25
VND95-20,high,high,high,4,4,26
VND95-20,high,high,high,4,5,27
OM576,high,low,high,4,0,0
OM576,high,low,high,4,1,12
OM576,high,low,high,4,2,13
OM576,high,low,high,4,3,14
OM576,high,low,high,4,4,15
OM576,high,low,high,4,5,16
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
IR50404,high,low,high,4,0,0
IR50404,high,low,high,4,1,12
IR50404,high,low,high,4,2,13
IR50404,high,low,high,4,3,14
IR50404,high,low,high,4,4,15
IR50404,high,low,high,4,5,16
IR50404,high,high,high,3,0,0
IR50404,high,high,high,3,1,12
IR50404,high,high,high,3,2,13
IR50404,high,high,high,3,3,14
IR50404,high,high,high,3,4,15
IR50404,high,high,high,3,5,16
OMCS2000,high,high,high,4,0,0
OMCS2000,high,high,high,4,1,12
OMCS2000,high,high,high,4,2,13
OMCS2000,high,high,high,4,3,14
OMCS2000,high,high,high,4,4,15
OMCS2000,high,high,high,4,5,16
OM1490,high,high,low,4,0,0
OM1490,high,high,low,4,1,12
OM1490,high,high,low,4,2,13
OM1490,high,high,low,4,3,14
OM1490,high,high,low,4,4,15
OM1490,high,high,low,4,5,16
VD95-20,high,high,high,4,0,0
VD95-20,high,high,high,4,1,12
VD95-20,high,high,high,4,2,13
VD95-20,high,high,high,4,3,14
VD95-20,high,high,high,4,4,15
VD95-20,high,high,high,4,4,16
OM1490,high,high,high,4,0,0
OM1490,high,high,high,4,1,12
OM1490,high,high,high,4,2,13
OM1490,high,high,high,4,3,14
OM1490,high,high,high,4,4,15
OM1490,high,high,high,4,5,16
JASMIN85,high,high,high,4,0,0
JASMIN85,high,high,high,4,1,12
JASMIN85,high,high,high,4,2,13
JASMIN85,high,high,high,4,3,14
JASMIN85,high,high,high,4,4,15
JASMIN85,high,high,high,4,5,16
OM2717,high,high,high,4,0,0
OM2717,high,high,high,4,1,12
OM2717,high,high,high,4,2,13
OM2717,high,high,high,4,3,14
OM2717,high,high,high,4,4,15
OM2717,high,high,high,4,5,16
OM1490,high,high,high,4,0,0
OM1490,high,high,high,4,1,12
OM1490,high,high,high,4,2,13
OM1490,high,high,high,4,3,14
OM1490,high,high,high,4,4,15
OM1490,high,high,high,4,5,16
OMCS2000,high,high,high,4,0,0
OMCS2000,high,high,high,4,1,12
OMCS2000,high,high,high,4,2,13
OMCS2000,high,high,high,4,3,14
OMCS2000,high,high,high,4,4,15
OMCS2000,high,high,high,4,5,16
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
VD95-20,high,low,high,4,0,0
VD95-20,high,low,high,4,1,12
VD95-20,high,low,high,4,2,13
VD95-20,high,low,high,4,3,14
VD95-20,high,low,high,4,4,15
VD95-20,high,low,high,4,5,16
OM1490,high,low,low,3,0,0
OM1490,high,low,low,3,1,12
OM1490,high,low,low,3,2,13
OM1490,high,low,low,3,3,14
OM1490,high,low,low,3,4,15
OM1490,high,low,low,3,5,16
JASMIN85,high,low,low,4,0,0
JASMIN85,high,low,low,4,1,12
JASMIN85,high,low,low,4,2,13
JASMIN85,high,low,low,4,3,14
JASMIN85,high,low,low,4,4,15
JASMIN85,high,low,low,4,5,16
OM2717,high,high,low,4,0,0
OM2717,high,high,low,4,1,12
OM2717,high,high,low,4,2,13
OM2717,high,high,low,4,3,14
OM2717,high,high,low,4,4,15
OM2717,high,high,low,4,5,16
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
OMCS2000,high,high,high,4,0,0
OMCS2000,high,high,high,4,1,12
OMCS2000,high,high,high,4,2,13
OMCS2000,high,high,high,4,3,14
OMCS2000,high,high,high,4,4,15
OMCS2000,high,high,high,4,5,16
OM1490,high,high,high,5,0,0
OM1490,high,high,high,5,1,1
OM1490,high,high,high,5,2,3
OM1490,high,high,high,5,3,4
OM1490,high,high,high,5,4,5
OM1490,high,high,high,5,5,6
VD95-20,high,high,high,4,0,0
VD95-20,high,high,high,4,1,12
VD95-20,high,high,high,4,2,13
VD95-20,high,high,high,4,3,14
VD95-20,high,high,high,4,4,15
VD95-20,high,high,high,4,5,16
OM1490,high,low,high,5,0,0
OM1490,high,low,high,5,1,2
OM1490,high,low,high,5,2,3
OM1490,high,low,high,5,3,4
OM1490,high,low,high,5,4,5
OM1490,high,low,high,5,5,6
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
OM2717,high,high,low,4,0,0
OM2717,high,high,low,4,1,12
OM2717,high,high,low,4,2,13
OM2717,high,high,low,4,3,14
OM2717,high,high,low,4,4,15
OM2717,high,high,low,4,5,16
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
OMCS2000,high,high,high,5,0,0
OMCS2000,high,high,high,5,1,1
OMCS2000,high,high,high,5,2,3
OMCS2000,high,high,high,5,3,4
OMCS2000,high,high,high,5,4,5
OMCS2000,high,high,high,5,5,6
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
VD95-20,high,high,high,4,0,0
VD95-20,high,high,high,4,1,23
VD95-20,high,high,high,4,2,24
VD95-20,high,high,high,4,3,25
VD95-20,high,high,high,4,4,26
VD95-20,high,high,high,4,5,27
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,2
OM1490,high,low,high,4,2,3
OM1490,high,low,high,4,3,4
OM1490,high,low,high,4,4,5
OM1490,high,low,high,4,5,6
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
OM2717,high,high,low,3,0,0
OM2717,high,high,low,3,1,12
OM2717,high,high,low,3,2,13
OM2717,high,high,low,3,3,14
OM2717,high,high,low,3,4,15
OM2717,high,high,low,3,5,16
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
IR50404,high,low,high,3,0,0
IR50404,high,low,high,3,1,12
IR50404,high,low,high,3,2,13
IR50404,high,low,high,3,3,14
IR50404,high,low,high,3,4,15
IR50404,high,low,high,3,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
IR50404,high,high,high,5,0,0
IR50404,high,high,high,5,1,1
IR50404,high,high,high,5,2,3
IR50404,high,high,high,5,3,4
IR50404,high,high,high,5,4,5
IR50404,high,high,high,5,5,6
IR50404,high,high,high,5,0,0
IR50404,high,high,high,5,1,1
IR50404,high,high,high,5,2,3
IR50404,high,high,high,5,3,4
IR50404,high,high,high,5,4,5
IR50404,high,high,high,5,5,6
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
OM576,high,low,high,3,0,0
OM576,high,low,high,3,1,12
OM576,high,low,high,3,2,13
OM576,high,low,high,3,3,14
OM576,high,low,high,3,4,15
OM576,high,low,high,3,5,16
OM576,high,low,high,3,0,0
OM576,high,low,high,3,1,12
OM576,high,low,high,3,2,13
OM576,high,low,high,3,3,14
OM576,high,low,high,3,4,15
OM576,high,low,high,3,5,16
IR50404,high,high,high,3,0,0
IR50404,high,high,high,3,1,12
IR50404,high,high,high,3,2,13
IR50404,high,high,high,3,3,14
IR50404,high,high,high,3,4,15
IR50404,high,high,high,3,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,low,high,4,0,0
JASMIN85,high,low,high,4,1,12
JASMIN85,high,low,high,4,2,13
JASMIN85,high,low,high,4,3,14
JASMIN85,high,low,high,4,4,15
JASMIN85,high,low,high,4,5,16
JASMIN85,high,low,high,5,0,0
JASMIN85,high,low,high,5,1,1
JASMIN85,high,low,high,5,2,3
JASMIN85,high,low,high,5,3,4
JASMIN85,high,low,high,5,4,5
JASMIN85,high,low,high,5,5,6
JASMIN85,high,high,high,3,0,0
JASMIN85,high,high,high,3,1,12
JASMIN85,high,high,high,3,2,13
JASMIN85,high,high,high,3,3,14
JASMIN85,high,high,high,3,4,15
JASMIN85,high,high,high,3,5,16
IR50404,high,high,high,5,0,0
IR50404,high,high,high,5,1,12
IR50404,high,high,high,5,2,13
IR50404,high,high,high,5,3,14
IR50404,high,high,high,5,4,15
IR50404,high,high,high,5,5,16
OR576,high,high,high,4,0,0
OR576,high,high,high,4,1,12
OR576,high,high,high,4,2,13
OR576,high,high,high,4,3,14
OR576,high,high,high,4,4,15
OR576,high,high,high,4,5,16
OM576,high,high,high,4,0,0
OM576,high,high,high,4,1,12
OM576,high,high,high,4,2,13
OM576,high,high,high,4,3,14
OM576,high,high,high,4,4,15
OM576,high,high,high,4,5,16
OMCS200,high,high,high,3,0,0
OMCS200,high,high,high,3,1,12
OMCS200,high,high,high,3,2,13
OMCS200,high,high,high,3,3,14
OMCS200,high,high,high,3,4,15
OMCS200,high,high,high,3,5,16
IR50404,high,high,high,3,0,0
IR50404,high,high,high,3,1,12
IR50404,high,high,high,3,2,13
IR50404,high,high,high,3,3,14
IR50404,high,high,high,3,4,15
IR50404,high,high,high,3,5,16
OMCS2000,high,high,high,4,0,0
OMCS2000,high,high,high,4,1,12
OMCS2000,high,high,high,4,2,13
OMCS2000,high,high,high,4,3,14
OMCS2000,high,high,high,4,4,15
OMCS2000,high,high,high,4,5,16
OMCS2000,high,low,high,4,0,0
OMCS2000,high,low,high,4,1,12
OMCS2000,high,low,high,4,2,13
OMCS2000,high,low,high,4,3,14
OMCS2000,high,low,high,4,4,15
OMCS2000,high,low,high,4,5,16
OMCS2000,high,low,high,4,0,0
OMCS2000,high,low,high,4,1,12
OMCS2000,high,low,high,4,2,13
OMCS2000,high,low,high,4,3,14
OMCS2000,high,low,high,4,4,15
OMCS2000,high,low,high,4,5,16
OMCS2000,high,low,high,4,0,0
OMCS2000,high,low,high,4,1,12
OMCS2000,high,low,high,4,2,13
OMCS2000,high,low,high,4,3,14
OMCS2000,high,low,high,4,4,15
OMCS2000,high,low,high,4,5,16
OM2517,high,low,high,4,0,0
OM2517,high,low,high,4,1,23
OM2517,high,low,high,4,2,24
OM2517,high,low,high,4,3,25
OM2517,high,low,high,4,4,26
OM2517,high,low,high,4,5,27
IR50404,high,low,low,4,0,0
IR50404,high,low,low,4,1,12
IR50404,high,low,low,4,2,13
IR50404,high,low,low,4,3,14
IR50404,high,low,low,4,4,15
IR50404,high,low,low,4,5,16
OM1490,high,low,low,4,1,0
OM1490,high,low,low,4,1,12
OM1490,high,low,low,4,2,13
OM1490,high,low,low,4,3,14
OM1490,high,low,low,4,4,15
OM1490,high,low,low,4,1,16
OM1490,high,high,low,4,0,0
OM1490,high,high,low,4,1,12
OM1490,high,high,low,4,2,13
OM1490,high,high,low,4,3,14
OM1490,high,high,low,4,4,15
OM1490,high,high,low,4,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
IR50404,high,high,low,4,0,0
IR50404,high,high,low,4,1,12
IR50404,high,high,low,4,2,13
IR50404,high,high,low,4,3,14
IR50404,high,high,low,4,4,15
IR50404,high,high,low,4,5,16
OM1490,high,high,low,4,0,0
OM1490,high,high,low,4,1,12
OM1491,high,high,low,4,2,13
OM1492,high,high,low,4,3,14
OM1493,high,high,low,4,4,15
OM1490,high,high,low,4,5,16
JASMIN85,high,high,low,4,0,0
JASMIN85,high,high,low,4,1,12
JASMIN85,high,high,low,4,2,13
JASMIN85,high,high,low,4,3,14
JASMIN85,high,high,low,4,4,15
JASMIN85,high,high,low,4,5,16
OM1490,high,low,high,4,0,0
OM1490,high,low,high,4,1,12
OM1490,high,low,high,4,2,13
OM1490,high,low,high,4,3,14
OM1490,high,low,high,4,4,15
OM1490,high,low,high,4,5,16
JASMIN85,high,low,low,4,0,0
JASMIN85,high,low,low,4,1,12
JASMIN85,high,low,low,4,2,13
JASMIN85,high,low,low,4,3,14
JASMIN85,high,low,low,4,4,15
JASMIN85,high,low,low,4,5,16
VND95-20,high,low,low,4,0,0
VND95-20,high,low,low,4,1,23
VND95-20,high,low,low,4,2,24
VND95-20,high,low,low,4,3,25
VND95-20,high,low,low,4,4,26
VND95-20,high,low,low,4,5,27
VND95-20,high,high,low,4,0,0
VND95-20,high,high,low,4,1,23
VND95-20,high,high,low,4,2,24
VND95-20,high,high,low,4,3,25
VND95-20,high,high,low,4,4,26
VND95-20,high,high,low,4,5,27
OM2517,high,low,low,3,0,0
OM2517,high,low,low,3,1,23
OM2517,high,low,low,3,2,24
OM2517,high,low,low,3,3,25
OM2517,high,low,low,3,4,26
OM2517,high,low,low,3,5,27
IR50404,high,low,low,4,0,0
IR50404,high,low,low,4,1,12
IR50404,high,low,low,4,2,13
IR50404,high,low,low,4,3,14
IR50404,high,low,low,4,4,15
IR50404,high,low,low,4,5,16
IR50404,high,low,low,4,0,0
IR50404,high,low,low,4,1,12
IR50404,high,low,low,4,2,13
IR50404,high,low,low,4,3,14
IR50404,high,low,low,4,4,15
IR50404,high,low,low,4,5,16
OM2717,high,high,high,4,0,0
OM2717,high,high,high,4,1,12
OM2717,high,high,high,4,2,13
OM2717,high,high,high,4,3,14
OM2717,high,high,high,4,4,15
OM2717,high,high,high,4,5,16
OM1490,high,high,high,5,0,0
OM1490,high,high,high,5,1,1
OM1490,high,high,high,5,2,3
OM1490,high,high,high,5,3,4
OM1490,high,high,high,5,4,5
OM1490,high,high,high,5,5,6
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
OM2717,high,high,high,4,0,0
OM2717,high,high,high,4,1,12
OM2717,high,high,high,4,2,13
OM2717,high,high,high,4,3,14
OM2717,high,high,high,4,4,15
OM2717,high,high,high,4,5,16
IR50404,high,high,high,5,0,0
IR50404,high,high,high,5,1,1
IR50404,high,high,high,5,2,3
IR50404,high,high,high,5,3,4
IR50404,high,high,high,5,4,5
IR50404,high,high,high,5,5,6
IR50404,high,high,high,5,0,0
IR50404,high,high,high,5,1,1
IR50404,high,high,high,5,2,3
IR50404,high,high,high,5,3,4
IR50404,high,high,high,5,4,5
IR50404,high,high,high,5,5,6
OM2717,high,high,low,3,0,0
OM2717,high,high,low,3,1,23
OM2717,high,high,low,3,2,24
OM2717,high,high,low,3,3,25
OM2717,high,high,low,3,4,26
OM2717,high,high,low,3,5,27
OM1490,high,high,low,4,0,0
OM1490,high,high,low,4,1,12
OM1490,high,high,low,4,2,13
OM1490,high,high,low,4,3,14
OM1490,high,high,low,4,4,15
OM1490,high,high,low,4,5,16
IR50404,high,high,low,4,0,0
IR50404,high,high,low,4,1,12
IR50404,high,high,low,4,2,13
IR50404,high,high,low,4,3,14
IR50404,high,high,low,4,4,15
IR50404,high,high,low,4,5,16
IR50404,high,high,low,3,0,0
IR50404,high,high,low,3,1,12
IR50404,high,high,low,3,2,13
IR50404,high,high,low,3,3,14
IR50404,high,high,low,3,4,15
IR50404,high,high,low,3,5,16
IR50404,high,high,high,4,0,0
IR50404,high,high,high,4,1,12
IR50404,high,high,high,4,2,13
IR50404,high,high,high,4,3,14
IR50404,high,high,high,4,4,15
IR50404,high,high,high,4,5,16
OM1490,high,high,high,4,0,0
OM1490,high,high,high,4,1,12
OM1490,high,high,high,4,2,13
OM1490,high,high,high,4,3,14
OM1490,high,high,high,4,4,15
OM1490,high,high,high,4,5,16
OM1490,high,high,high,5,0,0
OM1490,high,high,high,5,1,1
